line_number,speaker,text,act,scene,scene_id,act_scene,neg,neu,pos,compound,vader_label,rolling_compound,rolling_intensity,rolling_volatility,weighted_compound,rolling_weighted,is_pos,is_neg,roll_pos_minus_neg,diff_vs_play_w21,diff_vs_play_w11,volatility
668,Macbeth,List’ning their fear. I could not say Amen,2,2,9,"Act 2, Scene 2",0.314,0.686,0.0,-0.4939,neg,-0.12707272727272728,0.20612,0.36456060264378565,-0.24393721000000002,-0.06740933454545456,0,1,-0.2727272727272727,-0.06574415584415585,-0.19165454545454547,
670,Lady Macbeth,Consider it not so deeply.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.0019636363636363896,0.16677999999999998,0.23476550428033513,0.0,0.016981330909090934,0,0,0.0,0.08235064935064931,-0.021645454545454565,
671,Macbeth,But wherefore could not I pronounce Amen?,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.0821727272727273,0.25612,0.382719783915073,0.0,-0.04523322454545456,0,0,-0.18181818181818182,-0.032034632034632075,-0.040036363636363655,
672,Macbeth,"I had most need of blessing, and Amen",2,2,9,"Act 2, Scene 2",0.0,0.669,0.331,0.5367,pos,-0.15040909090909094,0.39211999999999997,0.4741991490924463,0.28804688999999994,-0.09645143909090911,1,0,-0.2727272727272727,-0.1002709956709957,-0.03292727272727275,
673,Macbeth,Stuck in my throat.,2,2,9,"Act 2, Scene 2",0.4,0.6,0.0,-0.25,neg,-0.13423636363636368,0.39546000000000003,0.4770356925849471,-0.0625,-0.09357431090909092,0,1,-0.18181818181818182,-0.05438874458874464,-0.06165454545454549,
674,Lady Macbeth,These deeds must not be thought,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.0019636363636363896,0.09877999999999995,0.22087879481742928,0.0,0.016981330909090934,0,0,0.0,0.10929826839826837,0.09395454545454544,
675,Lady Macbeth,"After these ways; so, it will make us mad.",2,2,9,"Act 2, Scene 2",0.286,0.714,0.0,-0.4939,neg,-0.0019636363636363896,0.11421999999999996,0.23193170977682204,-0.24393721000000002,0.016981330909090934,0,1,0.0,0.10929826839826837,0.13227272727272726,
676,Macbeth,Methought I heard a voice cry Sleep no more!,2,2,9,"Act 2, Scene 2",0.444,0.556,0.0,-0.68,neg,-0.13423636363636368,0.49424,0.5665634253991341,-0.4624000000000001,-0.09357431090909092,0,1,-0.18181818181818182,0.002106493506493473,0.0,
677,Macbeth,"Macbeth does murder sleep—the innocent sleep,",2,2,9,"Act 2, Scene 2",0.423,0.36,0.216,-0.5106,neg,-0.1909545454545455,0.53702,0.5041786568271213,-0.26071236000000003,-0.12896078454545457,0,1,-0.2727272727272727,-0.04313549783549789,-0.056718181818181806,
678,Macbeth,"Sleep that knits up the raveled sleave of care,",2,2,9,"Act 2, Scene 2",0.0,0.714,0.286,0.4939,pos,-0.20602727272727275,0.5226,0.5567367124593097,0.24393721000000002,-0.14634868272727275,1,0,-0.2727272727272727,-0.09321298701298707,0.033718181818181786,
679,Macbeth,"The death of each day’s life, sore labor’s bath,",2,2,9,"Act 2, Scene 2",0.478,0.522,0.0,-0.7506,neg,-0.20602727272727275,0.3866,0.5074987359590171,-0.56340036,-0.14634868272727275,0,1,-0.2727272727272727,-0.11673203463203467,0.07096363636363631,
680,Macbeth,"Balm of hurt minds, great nature’s second course,",2,2,9,"Act 2, Scene 2",0.252,0.444,0.304,0.1779,pos,-0.30269999999999997,0.40926,0.5313849198086074,0.03164841,-0.1977541172727273,1,0,-0.45454545454545453,-0.18486190476190473,-0.025709090909090904,
681,Macbeth,Chief nourisher in life’s feast.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.30688181818181814,0.44242,0.427297944062454,0.0,-0.20003739000000004,0,0,-0.45454545454545453,-0.1890437229437229,-0.026909090909090883,
682,Lady Macbeth,What do you mean?,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.0019636363636363896,0.26123999999999997,0.4387463242011264,0.0,0.016981330909090934,0,0,0.0,0.13307445887445885,0.20917272727272726,
683,Macbeth,Still it cried Sleep no more! to all the house.,2,2,9,"Act 2, Scene 2",0.389,0.611,0.0,-0.6239,neg,-0.24506363636363637,0.2923,0.3910208472703215,-0.38925121,-0.15800102636363636,0,1,-0.3636363636363636,-0.0844683982683983,-0.14717272727272726,
684,Macbeth,"Glamis hath murdered sleep, and therefore",2,2,9,"Act 2, Scene 2",0.468,0.532,0.0,-0.6597,neg,-0.19864545454545454,0.36205999999999994,0.33407745060090493,-0.43520408999999993,-0.1342999027272727,0,1,-0.2727272727272727,-0.035859740259740286,-0.05585454545454546,
685,Macbeth,Cawdor,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.24354545454545454,0.4212599999999999,0.274856440710419,0.0,-0.1564760127272727,0,0,-0.36363636363636365,-0.08075974025974025,-0.16899090909090908,
686,Macbeth,Shall sleep no more. Macbeth shall sleep no more.,2,2,9,"Act 2, Scene 2",0.386,0.614,0.0,-0.5267,neg,-0.17530909090909091,0.29647999999999997,0.3003044405266097,-0.27741288999999997,-0.10525779818181817,0,1,-0.2727272727272727,-0.036042424242424265,-0.08458181818181819,
687,Lady Macbeth,"Who was it that thus cried? Why, worthy thane,",2,2,9,"Act 2, Scene 2",0.208,0.56,0.232,0.0772,pos,-0.0038909090909091167,0.26123999999999997,0.4387463242011264,0.005959840000000001,0.0156299272727273,1,0,0.0,0.10299480519480517,0.11967272727272725,
688,Lady Macbeth,You do unbend your noble strength to think,2,2,9,"Act 2, Scene 2",0.0,0.492,0.508,0.7351,pos,-0.0038909090909091167,0.16245999999999997,0.32185617595441585,0.54037201,0.015629927272727297,1,0,0.0,0.10956623376623373,0.11967272727272725,
689,Lady Macbeth,So brainsickly of things. Go get some water,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.0038909090909091167,0.16245999999999997,0.32185617595441585,0.0,0.015629927272727297,0,0,0.0,0.13308528138528133,0.08986363636363635,
690,Lady Macbeth,And wash this filthy witness from your hand.—,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.06285454545454548,0.21925999999999995,0.40089811922731683,0.0,-0.022613887272727243,0,0,-0.09090909090909088,0.07656926406926402,-0.029072727272727285,
691,Lady Macbeth,Why did you bring these daggers from the place?,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.017954545454545476,0.07223999999999996,0.1615335506945848,0.0,-0.0004377772727272426,0,0,0.0,0.1299406926406926,0.01582727272727272,
692,Lady Macbeth,"They must lie there. Go, carry them and smear",2,2,9,"Act 2, Scene 2",0.238,0.762,0.0,-0.3612,neg,-0.09086363636363638,0.07223999999999996,0.1615335506945848,-0.13046544000000002,-0.05891086818181816,0,1,-0.09090909090909088,0.0700411255411255,-0.10496363636363637,
693,Lady Macbeth,The sleepy grooms with blood.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.0978818181818182,0.20195999999999997,0.29462187291509784,0.0,-0.059452671818181806,0,0,-0.1818181818181818,0.06302294372294369,-0.04599999999999999,
694,Macbeth,I’ll go no more.,2,2,9,"Act 2, Scene 2",0.423,0.577,0.0,-0.296,neg,-0.23151818181818182,0.16454,0.2396152290652664,-0.08761599999999999,-0.1257669409090909,0,1,-0.45454545454545453,-0.10032294372294373,-0.1128090909090909,
695,Macbeth,I am afraid to think what I have done.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.23151818181818182,0.16454,0.2396152290652664,0.0,-0.1257669409090909,0,0,-0.45454545454545453,-0.11076580086580089,-0.03989999999999999,
696,Macbeth,Look on ’t again I dare not.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.11799090909090908,0.059199999999999996,0.13237522426798792,0.0,-0.05488046636363635,0,0,-0.2727272727272727,0.0027614718614718536,0.07362727272727275,
697,Lady Macbeth,Infirm of purpose!,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.18954545454545457,0.20195999999999997,0.29462187291509784,0.0,-0.11536269454545454,0,0,-0.36363636363636365,-0.12363116883116888,0.02690909090909091,
698,Lady Macbeth,Give me the daggers. The sleeping and the dead,2,2,9,"Act 2, Scene 2",0.35,0.65,0.0,-0.6486,neg,-0.24690909090909094,0.29011999999999993,0.4009482161077663,-0.42068195999999997,-0.1515591490909091,0,1,-0.45454545454545453,-0.21751861471861478,-0.06329090909090906,
699,Lady Macbeth,Are but as pictures. ’Tis the eye of childhood,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.18900909090909093,0.29011999999999993,0.4009482161077663,0.0,-0.11468263909090907,0,0,-0.36363636363636365,-0.12461385281385286,-0.005390909090909057,
700,Lady Macbeth,"That fears a painted devil. If he do bleed,",2,2,9,"Act 2, Scene 2",0.507,0.493,0.0,-0.802,neg,-0.18900909090909093,0.34475999999999996,0.3688586829667971,-0.6432040000000001,-0.11468263909090905,0,1,-0.36363636363636365,-0.12461385281385286,0.0077363636363636246,
701,Lady Macbeth,"I’ll gild the faces of the grooms withal,",2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.1561727272727273,0.34123999999999993,0.36530109225131,0.0,-0.10282214454545452,0,0,-0.2727272727272727,-0.061729870129870176,0.04057272727272726,
702,Lady Macbeth,For it must seem their guilt.,2,2,9,"Act 2, Scene 2",0.296,0.704,0.0,-0.2732,neg,-0.1556636363636364,0.4686199999999999,0.5685429517635411,-0.07463824,-0.10281929363636362,0,1,-0.2727272727272727,-0.0915493506493507,-0.015727272727272756,
703,Macbeth,Whence is that,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,0.018727272727272735,0.08808,0.19695286745818172,0.0,0.04947205454545454,0,0,-0.09090909090909088,0.06564155844155843,0.08191818181818186,
704,Macbeth,knocking?,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,0.018727272727272735,0.08808,0.19695286745818172,0.0,0.04947205454545454,0,0,-0.09090909090909088,0.06564155844155843,0.02295454545454549,
705,Macbeth,How is ’t with me when every noise appalls me?,2,2,9,"Act 2, Scene 2",0.244,0.756,0.0,-0.4404,neg,0.06660909090909091,0.21306000000000003,0.38001451288075844,-0.19395216,0.07469140818181817,0,1,0.0,0.09916147186147184,0.07083636363636367,
706,Macbeth,"What hands are here! Ha, they pluck out mine eyes.",2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,0.1514181818181818,0.3819,0.5209321145792416,0.0,0.11953300909090908,0,0,0.1818181818181818,0.16051341991341989,0.14010000000000003,
707,Macbeth,Will all great Neptune’s ocean wash this blood,2,2,9,"Act 2, Scene 2",0.0,0.631,0.369,0.6249,pos,0.1514181818181818,0.3819,0.5209321145792416,0.39050001,0.11953300909090908,1,0,0.1818181818181818,0.16051341991341989,0.08220000000000002,
708,Macbeth,"Clean from my hand? No, this my hand will rather",2,2,9,"Act 2, Scene 2",0.0,0.435,0.565,0.8442,pos,0.1514181818181818,0.29382,0.40973243952608884,0.7126736399999999,0.11953300909090908,1,0,0.1818181818181818,0.16051341991341989,0.05736363636363638,
709,Macbeth,"The multitudinous seas incarnadine,",2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,0.19145454545454543,0.42119999999999996,0.39426135367291587,0.0,0.13716502363636363,0,0,0.2727272727272727,0.16966406926406924,0.0974,
710,Macbeth,Making the green one red.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,0.19145454545454543,0.29622,0.412184366515762,0.0,0.13716502363636363,0,0,0.2727272727272727,0.15818311688311684,0.09689090909090908,
711,Lady Macbeth,"My hands are of your color, but I shame",2,2,9,"Act 2, Scene 2",0.342,0.658,0.0,-0.631,neg,-0.11088181818181822,0.30821999999999994,0.46479861015282753,-0.398161,-0.08075977,0,1,-0.18181818181818182,-0.182343722943723,-0.2902636363636364,
712,Lady Macbeth,To wear a heart so white.,2,2,9,"Act 2, Scene 2",0.0,0.543,0.457,0.6369,pos,-0.05191818181818184,0.30821999999999994,0.46479861015282753,0.40564161000000004,-0.042515955454545444,1,0,-0.09090909090909088,-0.15370865800865804,-0.2313,
713,Lady Macbeth,I hear a knocking,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.05191818181818184,0.2546999999999999,0.4482765664185449,0.0,-0.042515955454545444,0,0,-0.09090909090909088,-0.16671818181818188,-0.17449090909090909,
714,Lady Macbeth,At the south entry. Retire we to our chamber.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,0.02099090909090907,0.22701999999999992,0.31250493116109396,0.0,0.015957135454545482,0,0,0.0,-0.09380909090909095,-0.02483636363636364,
715,Lady Macbeth,A little water clears us of this deed.,2,2,9,"Act 2, Scene 2",0.0,0.873,0.127,0.0056,neu,0.04290909090909089,0.09963999999999992,0.21968470133352502,3.136e-05,0.02124160909090912,0,0,0.09090909090909088,-0.07189090909090914,-0.024836363636363636,
716,Lady Macbeth,"How easy is it, then! Your constancy",2,2,9,"Act 2, Scene 2",0.0,0.653,0.347,0.4926,pos,0.06774545454545453,0.09963999999999992,0.21968470133352502,0.24265475999999997,0.028026903636363662,1,0,0.1818181818181818,-0.03560692640692645,0.0,
717,Lady Macbeth,Hath left you unattended.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,0.1251090909090909,0.09963999999999992,0.21968470133352502,0.0,0.06422335818181821,0,0,0.2727272727272727,0.02175670995670992,-0.05789999999999998,
718,Lady Macbeth,"Hark, more knocking.",2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,0.05787272727272725,0.14673999999999993,0.21972757678543695,0.0,0.026388003636363656,0,0,0.09090909090909091,-0.015722510822510867,-0.06723636363636362,
719,Lady Macbeth,"Get on your nightgown, lest occasion call us",2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,0.05787272727272725,0.048219999999999937,0.10782319787504036,0.0,0.026388003636363656,0,0,0.09090909090909091,0.024477489177489133,-0.06723636363636365,
720,Lady Macbeth,And show us to be watchers. Be not lost,2,2,9,"Act 2, Scene 2",0.0,0.803,0.197,0.2411,pos,5.454545454542835e-05,0.048219999999999937,0.10782319787504036,0.05812921000000001,-0.010384359999999981,1,0,0.0,-0.03334069264069269,-0.12505454545454547,
721,Lady Macbeth,So poorly in your thoughts.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,-0.00045454545454548073,0.06875999999999993,0.12732398438628958,0.0,-0.01038721090909089,0,0,0.0,-0.033849783549783595,-0.06316363636363638,
722,Macbeth,To know my deed ’twere best not know myself.,2,2,9,"Act 2, Scene 2",0.0,0.656,0.344,0.6369,pos,0.23149090909090908,0.12738,0.2848303389739233,0.40564161000000004,0.1547970381818182,1,0,0.36363636363636365,0.14797662337662335,0.21356363636363637,
723,Macbeth,Wake Duncan with thy knocking. I would thou,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,0.2454090909090909,0.21546000000000004,0.30310011217417926,0.0,0.1569279118181818,0,0,0.45454545454545453,0.19468051948051945,0.2274818181818182,
724,Macbeth,couldst.,2,2,9,"Act 2, Scene 2",0.0,1.0,0.0,0.0,neu,0.18860000000000002,0.21546000000000004,0.30310011217417926,0.0,0.1214279109090909,0,0,0.36363636363636365,0.14750476190476192,0.1706727272727273,
725,Porter,Here’s a knocking indeed! If a man were,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.11346666666666666,0.22693333333333332,0.3930600632642972,0.0,-0.07724810666666666,0,0,-0.16666666666666666,-0.13540476190476192,-0.13139393939393937,
726,Porter,"porter of hell gate, he should have old turning the",2,3,10,"Act 2, Scene 3",0.338,0.662,0.0,-0.6808,neg,-0.09725714285714285,0.1702,0.3404,-0.46348863999999995,-0.06621266285714285,0,1,-0.14285714285714285,-0.11892857142857144,-0.09326623376623373,
727,Porter,"key. Knock, knock, knock! Who’s there, i’",2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.0324125,0.13616,0.30446301581637136,0.0,-0.03572829875,0,0,0.0,-0.050698214285714305,-0.06673977272727272,
728,Porter,th’ name of Beelzebub? Here’s a farmer that hanged,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.03454444444444444,0.13616,0.30446301581637136,0.0,-0.03205432777777777,0,0,-0.1111111111111111,-0.025596825396825416,-0.0062808080808080605,
729,Porter,himself on th’ expectation of plenty. Come in time!,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.05132,0.0,0.0,0.0,-0.032941424,0,0,-0.19999999999999998,-0.042372380952380974,-0.004665454545454521,
730,Porter,Have napkins enough about you; here you’ll sweat,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.08322727272727272,0.0843,0.18850053050323232,0.0,-0.04465995727272727,0,0,-0.2727272727272727,-0.0742796536796537,2.7755575615628914e-17,
731,Porter,"for ’t. Knock, knock! Who’s there, in th’",2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.08322727272727272,0.09462,0.1955502544104712,0.0,-0.04465995727272727,0,0,-0.2727272727272727,-0.02573679653679655,2.7755575615628914e-17,
732,Porter,"other devil’s name? Faith, here’s an equivocator",2,3,10,"Act 2, Scene 3",0.0,0.682,0.318,0.4215,pos,0.016981818181818178,0.13508,0.23218104358452696,0.17766225,0.013626487272727271,1,0,-0.09090909090909088,0.07447229437229434,2.0816681711721685e-17,
733,Porter,that could swear in both the scales against either,2,3,10,"Act 2, Scene 3",0.13,0.87,0.0,-0.0516,neg,-0.035009090909090906,0.21554,0.3049912179063522,-0.00266256,-0.016107113636363635,0,1,-0.18181818181818182,0.05280995670995668,2.0816681711721685e-17,
734,Porter,"scale, who committed treason enough for God’s",2,3,10,"Act 2, Scene 3",0.29,0.5,0.21,-0.2023,neg,-0.035009090909090906,0.21554,0.3049912179063522,-0.04092529,-0.016107113636363635,0,1,-0.18181818181818182,0.05280995670995668,2.0816681711721685e-17,
735,Porter,"sake yet could not equivocate to heaven. O, come in,",2,3,10,"Act 2, Scene 3",0.231,0.769,0.0,-0.4023,neg,-0.035009090909090906,0.21554,0.3049912179063522,-0.16184529,-0.016107113636363635,0,1,-0.18181818181818182,0.03765757575757574,2.0816681711721685e-17,
736,Porter,"equivocator. Knock, knock, knock! Who’s",2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.10576363636363637,0.3196,0.38519392518574325,0.0,-0.07117537636363637,0,0,-0.2727272727272727,-0.05876363636363639,1.3877787807814457e-17,
737,Porter,"there? Faith, here’s an English tailor come hither for",2,3,10,"Act 2, Scene 3",0.0,0.741,0.259,0.4215,pos,-0.10576363636363637,0.27914,0.3890635205207499,0.17766225,-0.07117537636363637,1,0,-0.2727272727272727,-0.091182683982684,1.3877787807814457e-17,
738,Porter,"stealing out of a French hose. Come in, tailor. Here",2,3,10,"Act 2, Scene 3",0.291,0.709,0.0,-0.5719,neg,-0.14408181818181817,0.19868,0.35362686125349696,-0.32706960999999996,-0.08732649,0,1,-0.36363636363636365,-0.14957229437229438,2.7755575615628914e-17,
739,Porter,"you may roast your goose. Knock, knock!",2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.1393909090909091,0.35434,0.48424838977533,0.0,-0.0870844390909091,0,0,-0.2727272727272727,-0.17070519480519483,0.0,
740,Porter,Never at quiet.—What are you?—But this place is,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.09207272727272726,0.27004,0.3768993539394834,0.0,-0.07415930000000001,0,0,-0.09090909090909088,-0.123387012987013,2.7755575615628914e-17,
741,Porter,too cold for hell. I’ll devil-porter it no further. I had,2,3,10,"Act 2, Scene 3",0.43,0.57,0.0,-0.7783,neg,-0.017181818181818184,0.15566,0.3480663413776172,-0.60575089,-0.04329497818181818,0,1,0.09090909090909088,-0.048496103896103926,-0.010681818181818164,
742,Porter,thought to have let in some of all professions that go,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.03211818181818182,0.15566,0.3480663413776172,0.0,-0.016559588181818186,0,0,0.18181818181818182,0.019941991341991316,0.038618181818181836,
743,Porter,the primrose way to th’ everlasting bonfire.,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,-0.006199999999999998,0.2193,0.40763455692568556,0.0,-0.032710701818181816,0,0,0.09090909090909088,0.0016952380952380717,0.00030000000000002247,
744,Porter,"Anon, anon!",2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.0457909090909091,0.14794000000000002,0.2058411231994229,0.0,-0.002977100909090914,0,0,0.1818181818181818,0.07777186147186145,-0.04899999999999997,
745,Porter,"I pray you, remember the porter.",2,3,10,"Act 2, Scene 3",0.0,0.685,0.315,0.3182,pos,-0.004881818181818189,0.2564,0.24713254540832943,0.10125123999999999,-0.031222079090909096,1,0,0.09090909090909088,0.007256277056277017,-0.09967272727272726,
746,Macduff,"Was it so late, friend, ere you went to bed",2,3,10,"Act 2, Scene 3",0.0,0.721,0.279,0.539,pos,0.02285000000000001,0.17966666666666667,0.3111917950932083,0.29052100000000003,0.02149956500000001,1,0,0.0,0.015830952380952362,-0.07194090909090906,
747,Macduff,That you do lie so late?,2,3,10,"Act 2, Scene 3",0.0,1.0,0.0,0.0,neu,0.019585714285714293,0.23522500000000002,0.38615433335218013,0.0,0.018428198571428578,0,0,0.0,0.012566666666666644,-0.10942337662337659,
748,Porter,"Faith, sir, we were carousing till the second",2,3,10,"Act 2, Scene 3",0.0,0.714,0.286,0.4215,pos,0.014609090909090903,0.2564,0.24713254540832943,0.17766225,-0.027043228181818188,1,0,0.18181818181818182,0.027661471861471824,-0.11439999999999997,
749,Porter,"cock, and drink, sir, is a great provoker of three",2,3,10,"Act 2, Scene 3",0.117,0.584,0.299,0.5423,pos,0.08536363636363636,0.2564,0.24713254540832943,0.29408929,0.028025034545454543,1,0,0.2727272727272727,0.09470173160173158,0.007027272727272757,
