line_number,text,act,scene,scene_id,act_scene,play_neg,play_neu,play_pos,play_compound,play_vader_label,play_rolling_compound_wide,play_rolling_compound_narrow
192,Strange images of death. As thick as tale,1,3,3,"Act 1, Scene 3",0.487,0.513,0.0,-0.6908,neg,0.16810952380952382,0.12046363636363636
193,"Came post with post, and every one did bear",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.16810952380952382,0.06979090909090908
194,"Thy praises in his kingdom’s great defense,",1,3,3,"Act 1, Scene 3",0.0,0.308,0.692,0.8402,pos,0.14992857142857147,0.07671818181818181
195,And poured them down before him.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.1233857142857143,0.15309999999999999
196,We are sent,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.09615238095238098,0.13692727272727273
197,"To give thee from our royal master thanks,",1,3,3,"Act 1, Scene 3",0.0,0.707,0.293,0.4404,pos,0.11433333333333337,0.18613636363636363
198,"Only to herald thee into his sight,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.08779047619047621,0.24893636363636362
199,Not pay thee.,1,3,3,"Act 1, Scene 3",0.0,0.607,0.393,0.0762,pos,0.06865238095238098,0.21422727272727274
200,"And for an earnest of a greater honor,",1,3,3,"Act 1, Scene 3",0.0,0.357,0.643,0.8402,pos,0.06865238095238098,0.13784545454545455
201,"He bade me, from him, call thee Thane of Cawdor,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.05289047619047621,0.13784545454545452
202,"In which addition, hail, most worthy thane,",1,3,3,"Act 1, Scene 3",0.0,0.527,0.473,0.5413,pos,0.07202857142857144,0.13784545454545452
203,For it is thine.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.10492380952380953,0.0978090909090909
204,"What, can the devil speak true?",1,3,3,"Act 1, Scene 3",0.393,0.357,0.25,-0.3818,neg,0.10492380952380953,0.06127272727272726
205,The Thane of Cawdor lives. Why do you dress me,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.06491428571428573,0.05434545454545454
206,In borrowed robes?,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.06491428571428573,-0.03595454545454546
207,"Who was the Thane lives yet,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.10283809523809524,0.0005818181818181733
208,But under heavy judgment bears that life,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.06179523809523811,-0.04862727272727274
209,Which he deserves to lose. Whether he was,1,3,3,"Act 1, Scene 3",0.278,0.722,0.0,-0.4019,neg,0.045547619047619066,-0.048627272727272734
210,combined,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.041919047619047634,-0.013918181818181824
211,"With those of Norway, or did line the rebel",1,3,3,"Act 1, Scene 3",0.167,0.833,0.0,-0.1531,neg,0.0019095238095238238,-0.013918181818181824
212,"With hidden help and vantage, or that with both",1,3,3,"Act 1, Scene 3",0.0,0.748,0.252,0.4019,pos,0.005585714285714301,0.05848181818181818
213,"He labored in his country’s wrack, I know not;",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.002509523809523824,0.020163636363636363
214,"But treasons capital, confessed and proved,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.002509523809523824,-0.010854545454545455
215,Have overthrown him.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.006595238095238109,0.02568181818181818
216,Glamis and Thane of Cawdor!,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.010271428571428584,0.02568181818181818
217,The greatest is behind. Thanks,1,3,3,"Act 1, Scene 3",0.0,0.297,0.703,0.7964,pos,0.019904761904761918,0.04661818181818182
218,for your pains.,1,3,3,"Act 1, Scene 3",0.583,0.417,0.0,-0.4215,neg,0.04087619047619049,0.053418181818181816
219,Do you not hope your children,1,3,3,"Act 1, Scene 3",0.325,0.675,0.0,-0.3412,neg,0.04087619047619049,0.053418181818181816
220,"shall be kings,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.07516666666666667,0.026509090909090913
221,When those that gave the Thane of Cawdor to me,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.09523809523809523,0.03352727272727273
222,Promised no less to them?,1,3,3,"Act 1, Scene 3",0.286,0.39,0.325,0.0772,pos,0.1297619047619048,0.05191818181818182
223,"That, trusted home,",1,3,3,"Act 1, Scene 3",0.0,0.392,0.608,0.4767,pos,0.1278238095238095,0.01955454545454546
224,"Might yet enkindle you unto the crown,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.12782380952380953,0.05787272727272728
225,Besides the Thane of Cawdor. But ’tis strange.,1,3,3,"Act 1, Scene 3",0.239,0.761,0.0,-0.296,neg,0.1070809523809524,0.11781818181818182
226,"And oftentimes, to win us to our harm,",1,3,3,"Act 1, Scene 3",0.263,0.451,0.286,0.0772,pos,0.14472857142857146,0.15613636363636363
227,"The instruments of darkness tell us truths,",1,3,3,"Act 1, Scene 3",0.204,0.51,0.286,0.2023,pos,0.1598809523809524,0.2081272727272727
228,"Win us with honest trifles, to betray ’s",1,3,3,"Act 1, Scene 3",0.258,0.307,0.436,0.4404,pos,0.14292857142857146,0.23394545454545454
229,In deepest consequence.—,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.13717619047619048,0.1906090909090909
230,"Cousins, a word, I pray you.",1,3,3,"Act 1, Scene 3",0.0,0.685,0.315,0.3182,pos,0.18375238095238097,0.1510090909090909
231,Two truths are told,1,3,3,"Act 1, Scene 3",0.0,0.517,0.483,0.4215,pos,0.1636809523809524,0.2497909090909091
232,As happy prologues to the swelling act,1,3,3,"Act 1, Scene 3",0.0,0.619,0.381,0.5719,pos,0.13998571428571432,0.2717
233,"Of the imperial theme.—I thank you, gentlemen.",1,3,3,"Act 1, Scene 3",0.0,0.706,0.294,0.3612,pos,0.14986190476190475,0.2933454545454545
234,This supernatural soliciting,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.12716190476190478,0.20400909090909086
235,"Cannot be ill, cannot be good. If ill,",1,3,3,"Act 1, Scene 3",0.415,0.399,0.186,-0.4356,neg,0.11638571428571431,0.26190909090909087
236,Why hath it given me earnest of success,1,3,3,"Act 1, Scene 3",0.0,0.462,0.538,0.7906,pos,0.1304809523809524,0.19466363636363634
237,Commencing in a truth? I am Thane of Cawdor.,1,3,3,"Act 1, Scene 3",0.0,0.777,0.223,0.3182,pos,0.12680476190476192,0.11110909090909088
238,"If good, why do I yield to that suggestion",1,3,3,"Act 1, Scene 3",0.0,0.734,0.266,0.4404,pos,0.13901904761904763,0.08499090909090909
239,Whose horrid image doth unfix my hair,1,3,3,"Act 1, Scene 3",0.368,0.632,0.0,-0.5423,neg,0.11804761904761905,0.052154545454545446
240,And make my seated heart knock at my ribs,1,3,3,"Act 1, Scene 3",0.0,0.656,0.344,0.6369,pos,0.11804761904761905,0.03158181818181817
241,Against the use of nature? Present fears,1,3,3,"Act 1, Scene 3",0.318,0.682,0.0,-0.4215,neg,0.12720952380952383,0.07118181818181818
242,Are less than horrible imaginings.,1,3,3,"Act 1, Scene 3",0.446,0.554,0.0,-0.4976,neg,0.11560952380952383,-0.0006909090909090955
243,"My thought, whose murder yet is but fantastical,",1,3,3,"Act 1, Scene 3",0.222,0.467,0.311,0.2846,pos,0.0883761904761905,0.012090909090909086
244,Shakes so my single state of man,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.07117619047619049,-0.02794545454545455
245,"That function is smothered in surmise,",1,3,3,"Act 1, Scene 3",0.275,0.725,0.0,-0.2263,neg,0.07117619047619049,0.02135454545454545
246,And nothing is but what is not.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.11289047619047621,0.00987272727272727
247,Look how our partner’s rapt.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.07524285714285717,0.06436363636363636
248,"If chance will have me king, why, chance may",1,3,3,"Act 1, Scene 3",0.0,0.636,0.364,0.4588,pos,0.05641428571428573,0.1096
249,crown me,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.035442857142857165,0.0837272727272727
250,Without my stir.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.061266666666666685,0.0837272727272727
251,"New honors come upon him,",1,3,3,"Act 1, Scene 3",0.0,0.548,0.452,0.5106,pos,0.03093809523809526,0.14433636363636365
252,"Like our strange garments, cleave not to their mold",1,3,3,"Act 1, Scene 3",0.159,0.619,0.221,0.1779,pos,0.05100952380952384,0.14433636363636362
253,But with the aid of use.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.07470476190476193,0.13731818181818178
254,"Come what come may,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.10031904761904764,0.0956090909090909
255,Time and the hour runs through the roughest day.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.11939047619047621,0.0956090909090909
256,"Worthy Macbeth, we stay upon your leisure.",1,3,3,"Act 1, Scene 3",0.0,0.674,0.326,0.4404,pos,0.1528666666666667,0.0956090909090909
257,Give me your favor. My dull brain was wrought,1,3,3,"Act 1, Scene 3",0.218,0.565,0.218,0.0,neu,0.1528666666666667,0.049190909090909084
258,"With things forgotten. Kind gentlemen, your pains",1,3,3,"Act 1, Scene 3",0.388,0.331,0.281,-0.0772,neg,0.1528666666666667,0.03301818181818181
259,Are registered where every day I turn,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.13101904761904765,0.10779090909090909
260,The leaf to read them. Let us toward the King.,1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.13101904761904765,0.1442
261,"Think upon what hath chanced,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.1024761904761905,0.18753636363636364
262,"and at more time,",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.07816190476190478,0.1475
263,"The interim having weighed it, let us speak",1,3,3,"Act 1, Scene 3",0.0,1.0,0.0,0.0,neu,0.08484285714285716,0.1475
264,Our free hearts each to other.,1,3,3,"Act 1, Scene 3",0.0,0.345,0.655,0.8225,pos,0.08484285714285716,0.1545181818181818
265,Very gladly.,1,3,3,"Act 1, Scene 3",0.0,0.271,0.729,0.4005,pos,0.07183333333333335,0.1545181818181818
266,"Till then, enough.—Come, friends.",1,3,3,"Act 1, Scene 3",0.0,0.492,0.508,0.4767,pos,0.04329047619047621,0.10002727272727273
267,Is execution done on Cawdor? Are not,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.04886190476190479,0.10002727272727273
268,Those in commission yet returned?,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.03166190476190477,0.12895454545454546
269,"My liege,",1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.02124285714285716,0.12895454545454546
270,They are not yet come back. But I have spoke,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.021242857142857157,0.02934545454545455
271,"With one that saw him die, who did report",1,4,4,"Act 1, Scene 4",0.328,0.672,0.0,-0.5994,neg,0.021242857142857157,-0.06155454545454546
272,"That very frankly he confessed his treasons,",1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.04555714285714287,-0.05421818181818181
273,"Implored your Highness’ pardon, and set forth",1,4,4,"Act 1, Scene 4",0.0,0.723,0.277,0.3182,pos,0.04555714285714288,-0.08705454545454545
274,A deep repentance. Nothing in his life,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.019014285714285734,-0.11396363636363636
275,Became him like the leaving it. He died,1,4,4,"Act 1, Scene 4",0.298,0.496,0.207,-0.2732,neg,-0.020152380952380932,-0.11396363636363636
276,As one that had been studied in his death,1,4,4,"Act 1, Scene 4",0.328,0.672,0.0,-0.5994,neg,-0.03922380952380951,-0.11396363636363636
277,To throw away the dearest thing he owed,1,4,4,"Act 1, Scene 4",0.0,0.66,0.34,0.5574,pos,-0.061923809523809506,-0.01305454545454545
278,As ’twere a careless trifle.,1,4,4,"Act 1, Scene 4",0.385,0.615,0.0,-0.3612,neg,-0.04095238095238093,-0.01305454545454545
279,There’s no art,1,4,4,"Act 1, Scene 4",0.524,0.476,0.0,-0.296,neg,-0.040952380952380935,-0.09265454545454545
280,To find the mind’s construction in the face.,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,-0.04584285714285713,-0.09265454545454546
281,He was a gentleman on whom I built,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,-0.020019047619047603,-0.06781818181818182
282,An absolute trust.,1,4,4,"Act 1, Scene 4",0.0,0.377,0.623,0.5106,pos,0.008523809523809548,-0.013327272727272722
283,"O worthiest cousin,",1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.008523809523809548,-0.023963636363636357
284,The sin of my ingratitude even now,1,4,4,"Act 1, Scene 4",0.375,0.625,0.0,-0.5574,neg,-0.006628571428571405,0.00887272727272728
285,Was heavy on me. Thou art so far before,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,-0.006628571428571405,0.02644545454545455
286,That swiftest wing of recompense is slow,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.04844761904761907,0.07574545454545455
287,"To overtake thee. Would thou hadst less deserved,",1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.09883809523809527,0.07574545454545455
288,That the proportion both of thanks and payment,1,4,4,"Act 1, Scene 4",0.0,0.707,0.293,0.4404,pos,0.07229523809523812,0.029327272727272726
289,"Might have been mine! Only I have left to say,",1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.08949523809523811,0.029327272727272726
290,More is thy due than more than all can pay.,1,4,4,"Act 1, Scene 4",0.135,0.865,0.0,-0.1027,neg,0.08949523809523814,0.08
291,The service and the loyalty I owe,1,4,4,"Act 1, Scene 4",0.0,0.632,0.368,0.5423,pos,0.07540000000000002,0.1603090909090909
292,In doing it pays itself. Your Highness’ part,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.10572857142857146,0.20201818181818182
293,"Is to receive our duties, and our duties",1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.08141428571428573,0.20201818181818182
294,"Are to your throne and state children and servants,",1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.08141428571428574,0.1619818181818182
295,Which do but what they should by doing everything,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.1314761904761905,0.13507272727272726
296,Safe toward your love and honor.,1,4,4,"Act 1, Scene 4",0.0,0.226,0.774,0.8834,pos,0.12300476190476192,0.1175
297,Welcome hither.,1,4,4,"Act 1, Scene 4",0.0,0.25,0.75,0.4588,pos,0.12300476190476192,0.1261
298,I have begun to plant thee and will labor,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.12300476190476192,0.1261
299,"To make thee full of growing.—Noble Banquo,",1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.10203333333333335,0.1261
300,That hast no less deserved nor must be known,1,4,4,"Act 1, Scene 4",0.216,0.784,0.0,-0.296,neg,0.10203333333333335,0.171
301,"No less to have done so, let me enfold thee",1,4,4,"Act 1, Scene 4",0.196,0.804,0.0,-0.296,neg,0.13044285714285717,0.15482727272727273
302,And hold thee to my heart.,1,4,4,"Act 1, Scene 4",0.0,0.543,0.457,0.6369,pos,0.10461904761904764,0.07451818181818183
303,"There, if I grow,",1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.12853809523809528,0.03280909090909091
304,The harvest is your own.,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.12853809523809528,0.03280909090909091
305,"My plenteous joys,",1,4,4,"Act 1, Scene 4",0.0,0.385,0.615,0.4939,pos,0.12853809523809528,0.03280909090909091
306,"Wanton in fullness, seek to hide themselves",1,4,4,"Act 1, Scene 4",0.221,0.779,0.0,-0.1779,neg,0.12853809523809528,0.10461818181818182
307,"In drops of sorrow.—Sons, kinsmen, thanes,",1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.11501428571428575,0.13152727272727274
308,"And you whose places are the nearest, know",1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.09316666666666669,0.1192909090909091
309,We will establish our estate upon,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.09070952380952384,0.1192909090909091
310,"Our eldest, Malcolm, whom we name hereafter",1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.11168095238095242,0.1192909090909091
311,The Prince of Cumberland; which honor must,1,4,4,"Act 1, Scene 4",0.0,0.652,0.348,0.4939,pos,0.1257761904761905,0.07439090909090909
312,"Not unaccompanied invest him only,",1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.13987142857142862,0.14505454545454546
313,"But signs of nobleness, like stars, shall shine",1,4,4,"Act 1, Scene 4",0.0,0.683,0.317,0.5023,pos,0.08371904761904765,0.14505454545454546
314,On all deservers.—From hence to Inverness,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.08371904761904765,0.14036363636363636
315,And bind us further to you.,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.10723809523809527,0.1804
316,The rest is labor which is not used for you.,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.06364761904761908,0.1804
317,I’ll be myself the harbinger and make joyful,1,4,4,"Act 1, Scene 4",0.0,0.642,0.358,0.5994,pos,0.10501428571428575,0.13549999999999998
318,The hearing of my wife with your approach.,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.10501428571428575,0.0862
319,So humbly take my leave.,1,4,4,"Act 1, Scene 4",0.231,0.769,0.0,-0.0516,neg,0.10501428571428575,0.04053636363636364
320,My worthy Cawdor.,1,4,4,"Act 1, Scene 4",0.0,0.408,0.592,0.4404,pos,0.14001904761904765,0.08543636363636364
321,The Prince of Cumberland! That is a step,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.14001904761904765,0.04711818181818183
322,"On which I must fall down or else o’erleap,",1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.11650000000000003,0.10991818181818182
323,"For in my way it lies. Stars, hide your fires;",1,4,4,"Act 1, Scene 4",0.36,0.64,0.0,-0.5423,neg,0.14373333333333335,0.05542727272727273
324,Let not light see my black and deep desires.,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.11981428571428575,0.05542727272727273
325,"The eye wink at the hand, yet let that be",1,4,4,"Act 1, Scene 4",0.0,0.738,0.262,0.4939,pos,0.138952380952381,0.12694545454545453
326,"Which the eye fears, when it is done, to see.",1,4,4,"Act 1, Scene 4",0.237,0.763,0.0,-0.4215,neg,0.138952380952381,0.08690909090909091
327,"True, worthy Banquo. He is full so valiant,",1,4,4,"Act 1, Scene 4",0.0,0.513,0.487,0.6908,pos,0.138952380952381,0.08690909090909091
328,And in his commendations I am fed:,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.11040952380952383,0.1389
329,"It is a banquet to me.—Let’s after him,",1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.11040952380952383,0.18819999999999998
330,Whose care is gone before to bid us welcome.,1,4,4,"Act 1, Scene 4",0.0,0.53,0.47,0.7351,pos,0.11654285714285717,0.22473636363636362
331,It is a peerless kinsman.,1,4,4,"Act 1, Scene 4",0.0,1.0,0.0,0.0,neu,0.11654285714285718,0.17983636363636363
332,They met me in the,1,5,5,"Act 1, Scene 5",0.0,1.0,0.0,0.0,neu,0.14308571428571432,0.21815454545454546
333,"day of success, and I have learned by the perfect’st",1,5,5,"Act 1, Scene 5",0.0,0.709,0.291,0.5719,pos,0.17199047619047622,0.15535454545454544
334,report they have more in them than mortal knowledge.,1,5,5,"Act 1, Scene 5",0.0,1.0,0.0,0.0,neu,0.21501428571428574,0.15535454545454544
335,"When I burned in desire to question them further, they",1,5,5,"Act 1, Scene 5",0.0,0.769,0.231,0.4019,pos,0.24534285714285717,0.16237272727272725
336,"made themselves air, into which they vanished.",1,5,5,"Act 1, Scene 5",0.0,1.0,0.0,0.0,neu,0.22182380952380956,0.1355818181818182
337,Whiles I stood rapt in the wonder of it came missives,1,5,5,"Act 1, Scene 5",0.0,1.0,0.0,0.0,neu,0.23342380952380953,0.18625454545454545
338,"from the King, who all-hailed me Thane of Cawdor,",1,5,5,"Act 1, Scene 5",0.0,1.0,0.0,0.0,neu,0.22237619047619048,0.24143636363636364
339,"by which title, before, these Weïrd Sisters saluted me",1,5,5,"Act 1, Scene 5",0.0,1.0,0.0,0.0,neu,0.2521333333333334,0.2222818181818182
340,"and referred me to the coming on of time with Hail,",1,5,5,"Act 1, Scene 5",0.0,0.885,0.115,0.0772,pos,0.2521333333333334,0.28018181818181814
341,king that shalt be. This have I thought good to deliver,1,5,5,"Act 1, Scene 5",0.0,0.775,0.225,0.4404,pos,0.1979904761904762,0.24364545454545458
342,"thee, my dearest partner of greatness, that thou",1,5,5,"Act 1, Scene 5",0.0,0.66,0.34,0.5574,pos,0.1979904761904762,0.2274727272727273
343,might’st not lose the dues of rejoicing by being ignorant,1,5,5,"Act 1, Scene 5",0.139,0.462,0.4,0.607,pos,0.18568571428571432,0.2691818181818182
344,of what greatness is promised thee. Lay it to thy,1,5,5,"Act 1, Scene 5",0.0,0.783,0.217,0.3612,pos,0.1982619047619048,0.3259909090909091
345,"heart, and farewell.",1,5,5,"Act 1, Scene 5",0.0,0.323,0.677,0.6369,pos,0.1982619047619048,0.3259909090909091
346,"Glamis thou art, and Cawdor, and shalt be",1,5,5,"Act 1, Scene 5",0.0,1.0,0.0,0.0,neu,0.15998571428571431,0.2824363636363636
347,What thou art promised. Yet do I fear thy nature;,1,5,5,"Act 1, Scene 5",0.234,0.584,0.182,-0.1779,neg,0.15998571428571431,0.24239999999999998
348,It is too full o’ th’ milk of human kindness,1,5,5,"Act 1, Scene 5",0.0,0.75,0.25,0.4588,pos,0.13646666666666668,0.16823636363636363
349,"To catch the nearest way. Thou wouldst be great,",1,5,5,"Act 1, Scene 5",0.0,0.661,0.339,0.6249,pos,0.13646666666666668,0.18905454545454548
350,"Art not without ambition, but without",1,5,5,"Act 1, Scene 5",0.0,1.0,0.0,0.0,neu,0.13646666666666668,0.1562181818181818
351,The illness should attend it. What thou wouldst,1,5,5,"Act 1, Scene 5",0.278,0.722,0.0,-0.4019,neg,0.1069666666666667,0.06178181818181818
352,"highly,",1,5,5,"Act 1, Scene 5",0.0,1.0,0.0,0.0,neu,0.08599523809523812,0.06178181818181818
