speaker,act,scene,line_number,word_pos_in_line,word,total_words_in_line,pos,lemma,opinion_label,afinn_score,afinn_label,afinn_intensity,word_length,motif,theme
Macbeth,1,3,260,10,king,10,NOUN,king,neu,0.0,neu,0.0,4,crown,Ambition & Power
Macbeth,1,3,261,1,think,5,VERB,think,neu,0.0,neu,0.0,5,,
Macbeth,1,3,261,2,upon,5,SCONJ,upon,neu,0.0,neu,0.0,4,,
Macbeth,1,3,261,3,what,5,PRON,what,neu,0.0,neu,0.0,4,,
Macbeth,1,3,261,4,hath,5,VERB,have,neu,0.0,neu,0.0,4,,
Macbeth,1,3,261,5,chanced,5,VERB,chance,neu,2.0,pos,2.0,7,,
Macbeth,1,3,262,1,and,4,CCONJ,and,neu,0.0,neu,0.0,3,,
Macbeth,1,3,262,2,at,4,ADP,at,neu,0.0,neu,0.0,2,,
Macbeth,1,3,262,3,more,4,ADV,more,neu,0.0,neu,0.0,4,,
Macbeth,1,3,262,4,time,4,NOUN,time,neu,0.0,neu,0.0,4,time,Time & Inevitability
Macbeth,1,3,263,1,the,8,DET,the,neu,0.0,neu,0.0,3,,
Macbeth,1,3,263,2,interim,8,ADJ,interim,neu,0.0,neu,0.0,7,,
Macbeth,1,3,263,3,having,8,VERB,have,neu,0.0,neu,0.0,6,,
Macbeth,1,3,263,4,weighed,8,VERB,weigh,neu,0.0,neu,0.0,7,,
Macbeth,1,3,263,5,it,8,PRON,it,neu,0.0,neu,0.0,2,,
Macbeth,1,3,263,6,let,8,VERB,let,neu,0.0,neu,0.0,3,,
Macbeth,1,3,263,7,us,8,PRON,we,neu,0.0,neu,0.0,2,,
Macbeth,1,3,263,8,speak,8,VERB,speak,neu,0.0,neu,0.0,5,,
Macbeth,1,3,264,1,our,6,PRON,our,neu,0.0,neu,0.0,3,,
Macbeth,1,3,264,2,free,6,ADJ,free,pos,1.0,pos,1.0,4,,
Macbeth,1,3,264,3,hearts,6,NOUN,heart,neu,0.0,neu,0.0,6,,
Macbeth,1,3,264,4,each,6,PRON,each,neu,0.0,neu,0.0,4,,
Macbeth,1,3,264,5,to,6,PART,to,neu,0.0,neu,0.0,2,,
Macbeth,1,3,264,6,other,6,ADJ,other,neu,0.0,neu,0.0,5,,
Banquo,1,3,265,1,very,2,ADV,very,neu,0.0,neu,0.0,4,,
Banquo,1,3,265,2,gladly,2,ADV,gladly,pos,0.0,neu,0.0,6,,
Macbeth,1,3,266,1,till,4,SCONJ,till,neu,0.0,neu,0.0,4,,
Macbeth,1,3,266,2,then,4,ADV,then,neu,0.0,neu,0.0,4,,
Macbeth,1,3,266,3,enough—come,4,ADV,enough,pos,0.0,neu,0.0,11,,
Macbeth,1,3,266,4,friends,4,NOUN,friend,neu,1.0,pos,1.0,7,,
Duncan,1,4,267,1,is,7,AUX,be,neu,0.0,neu,0.0,2,,
Duncan,1,4,267,2,execution,7,NOUN,execution,neu,0.0,neu,0.0,9,,
Duncan,1,4,267,3,done,7,VERB,do,neu,0.0,neu,0.0,4,,
Duncan,1,4,267,4,on,7,ADP,on,neu,0.0,neu,0.0,2,,
Duncan,1,4,267,5,cawdor,7,PROPN,cawdor,neu,0.0,neu,0.0,6,,
Duncan,1,4,267,6,are,7,AUX,be,neu,0.0,neu,0.0,3,,
Duncan,1,4,267,7,not,7,PART,not,neu,0.0,neu,0.0,3,,
Duncan,1,4,268,1,those,5,PRON,those,neu,0.0,neu,0.0,5,,
Duncan,1,4,268,2,in,5,ADP,in,neu,0.0,neu,0.0,2,,
Duncan,1,4,268,3,commission,5,PROPN,commission,neu,0.0,neu,0.0,10,,
Duncan,1,4,268,4,yet,5,ADV,yet,neu,0.0,neu,0.0,3,,
Duncan,1,4,268,5,returned,5,VERB,return,neu,0.0,neu,0.0,8,,
Malcolm,1,4,269,1,my,2,PRON,my,neu,0.0,neu,0.0,2,,
Malcolm,1,4,269,2,liege,2,NOUN,liege,neu,0.0,neu,0.0,5,,
Malcolm,1,4,270,1,they,10,PRON,they,neu,0.0,neu,0.0,4,,
Malcolm,1,4,270,2,are,10,AUX,be,neu,0.0,neu,0.0,3,,
Malcolm,1,4,270,3,not,10,PART,not,neu,0.0,neu,0.0,3,,
Malcolm,1,4,270,4,yet,10,ADV,yet,neu,0.0,neu,0.0,3,,
Malcolm,1,4,270,5,come,10,VERB,come,neu,0.0,neu,0.0,4,,
Malcolm,1,4,270,6,back,10,ADV,back,neu,0.0,neu,0.0,4,,
Malcolm,1,4,270,7,but,10,CCONJ,but,neu,0.0,neu,0.0,3,,
Malcolm,1,4,270,8,i,10,PRON,I,neu,0.0,neu,0.0,1,,
Malcolm,1,4,270,9,have,10,VERB,have,neu,0.0,neu,0.0,4,,
Malcolm,1,4,270,10,spoke,10,VERB,speak,neu,0.0,neu,0.0,5,,
Malcolm,1,4,271,1,with,9,ADP,with,neu,0.0,neu,0.0,4,,
Malcolm,1,4,271,2,one,9,NUM,one,neu,0.0,neu,0.0,3,,
Malcolm,1,4,271,3,that,9,SCONJ,that,neu,0.0,neu,0.0,4,,
Malcolm,1,4,271,4,saw,9,VERB,see,neu,0.0,neu,0.0,3,,
Malcolm,1,4,271,5,him,9,PRON,he,neu,0.0,neu,0.0,3,,
Malcolm,1,4,271,6,die,9,VERB,die,neg,-3.0,neg,3.0,3,,
Malcolm,1,4,271,7,who,9,PRON,who,neu,0.0,neu,0.0,3,,
Malcolm,1,4,271,8,did,9,VERB,do,neu,0.0,neu,0.0,3,,
Malcolm,1,4,271,9,report,9,VERB,report,neu,0.0,neu,0.0,6,,
Malcolm,1,4,272,1,that,7,SCONJ,that,neu,0.0,neu,0.0,4,,
Malcolm,1,4,272,2,very,7,ADV,very,neu,0.0,neu,0.0,4,,
Malcolm,1,4,272,3,frankly,7,ADV,frankly,neu,0.0,neu,0.0,7,,
Malcolm,1,4,272,4,he,7,PRON,he,neu,0.0,neu,0.0,2,,
Malcolm,1,4,272,5,confessed,7,VERB,confess,neg,0.0,neu,0.0,9,,
Malcolm,1,4,272,6,his,7,PRON,his,neu,0.0,neu,0.0,3,,
Malcolm,1,4,272,7,treasons,7,NOUN,treason,neg,-3.0,neg,3.0,8,,
Malcolm,1,4,273,1,implored,7,VERB,implore,neu,0.0,neu,0.0,8,,
Malcolm,1,4,273,2,your,7,PRON,your,neu,0.0,neu,0.0,4,,
Malcolm,1,4,273,3,highness’,7,NOUN,highness,neu,0.0,neu,0.0,9,,
Malcolm,1,4,273,4,pardon,7,VERB,pardon,pos,2.0,pos,2.0,6,,
Malcolm,1,4,273,5,and,7,CCONJ,and,neu,0.0,neu,0.0,3,,
Malcolm,1,4,273,6,set,7,VERB,set,neu,0.0,neu,0.0,3,,
Malcolm,1,4,273,7,forth,7,ADV,forth,neu,0.0,neu,0.0,5,,
Malcolm,1,4,274,1,a,7,DET,a,neu,0.0,neu,0.0,1,,
Malcolm,1,4,274,2,deep,7,ADJ,deep,neu,0.0,neu,0.0,4,,
Malcolm,1,4,274,3,repentance,7,NOUN,repentance,neu,0.0,neu,0.0,10,,
Malcolm,1,4,274,4,nothing,7,PRON,nothing,neu,0.0,neu,0.0,7,,
Malcolm,1,4,274,5,in,7,ADP,in,neu,0.0,neu,0.0,2,,
Malcolm,1,4,274,6,his,7,PRON,his,neu,0.0,neu,0.0,3,,
Malcolm,1,4,274,7,life,7,NOUN,life,neu,0.0,neu,0.0,4,,
Malcolm,1,4,275,1,became,8,VERB,become,neu,0.0,neu,0.0,6,,
Malcolm,1,4,275,2,him,8,PRON,he,neu,0.0,neu,0.0,3,,
Malcolm,1,4,275,3,like,8,INTJ,like,pos,2.0,pos,2.0,4,,
Malcolm,1,4,275,4,the,8,DET,the,neu,0.0,neu,0.0,3,,
Malcolm,1,4,275,5,leaving,8,VERB,leave,neu,-1.0,neg,1.0,7,,
Malcolm,1,4,275,6,it,8,PRON,it,neu,0.0,neu,0.0,2,,
Malcolm,1,4,275,7,he,8,PRON,he,neu,0.0,neu,0.0,2,,
Malcolm,1,4,275,8,died,8,VERB,die,neg,-3.0,neg,3.0,4,,
Malcolm,1,4,276,1,as,9,ADP,as,neu,0.0,neu,0.0,2,,
Malcolm,1,4,276,2,one,9,NUM,one,neu,0.0,neu,0.0,3,,
Malcolm,1,4,276,3,that,9,SCONJ,that,neu,0.0,neu,0.0,4,,
Malcolm,1,4,276,4,had,9,VERB,have,neu,0.0,neu,0.0,3,,
Malcolm,1,4,276,5,been,9,AUX,be,neu,0.0,neu,0.0,4,,
Malcolm,1,4,276,6,studied,9,VERB,study,neu,0.0,neu,0.0,7,,
Malcolm,1,4,276,7,in,9,ADP,in,neu,0.0,neu,0.0,2,,
Malcolm,1,4,276,8,his,9,PRON,his,neu,0.0,neu,0.0,3,,
Malcolm,1,4,276,9,death,9,NOUN,death,neg,-2.0,neg,2.0,5,,
Malcolm,1,4,277,1,to,8,PART,to,neu,0.0,neu,0.0,2,,
Malcolm,1,4,277,2,throw,8,VERB,throw,neu,0.0,neu,0.0,5,,
Malcolm,1,4,277,3,away,8,ADV,away,neu,0.0,neu,0.0,4,,
Malcolm,1,4,277,4,the,8,DET,the,neu,0.0,neu,0.0,3,,
Malcolm,1,4,277,5,dearest,8,NOUN,dearest,neu,0.0,neu,0.0,7,,
Malcolm,1,4,277,6,thing,8,NOUN,thing,neu,0.0,neu,0.0,5,,
Malcolm,1,4,277,7,he,8,PRON,he,neu,0.0,neu,0.0,2,,
Malcolm,1,4,277,8,owed,8,VERB,owe,neu,0.0,neu,0.0,4,,
Malcolm,1,4,278,1,as,5,ADP,as,neu,0.0,neu,0.0,2,,
Malcolm,1,4,278,2,’twere,5,PUNCT,',neu,0.0,neu,0.0,6,,
Malcolm,1,4,278,3,a,5,DET,a,neu,0.0,neu,0.0,1,,
Malcolm,1,4,278,4,careless,5,ADJ,careless,neg,-2.0,neg,2.0,8,,
Malcolm,1,4,278,5,trifle,5,PROPN,trifle,neu,0.0,neu,0.0,6,,
Duncan,1,4,279,1,there’s,3,PRON,there,neu,0.0,neu,0.0,7,,
Duncan,1,4,279,2,no,3,INTJ,no,neu,-1.0,neg,1.0,2,,
Duncan,1,4,279,3,art,3,VERB,be,neu,0.0,neu,0.0,3,,
Duncan,1,4,280,1,to,8,PART,to,neu,0.0,neu,0.0,2,,
Duncan,1,4,280,2,find,8,VERB,find,neu,0.0,neu,0.0,4,,
Duncan,1,4,280,3,the,8,DET,the,neu,0.0,neu,0.0,3,,
Duncan,1,4,280,4,mind’s,8,NOUN,mind,neu,0.0,neu,0.0,6,,
Duncan,1,4,280,5,construction,8,NOUN,construction,neu,0.0,neu,0.0,12,,
Duncan,1,4,280,6,in,8,ADP,in,neu,0.0,neu,0.0,2,,
Duncan,1,4,280,7,the,8,DET,the,neu,0.0,neu,0.0,3,,
Duncan,1,4,280,8,face,8,VERB,face,neu,0.0,neu,0.0,4,,
Duncan,1,4,281,1,he,8,PRON,he,neu,0.0,neu,0.0,2,,
Duncan,1,4,281,2,was,8,AUX,be,neu,0.0,neu,0.0,3,,
Duncan,1,4,281,3,a,8,DET,a,neu,0.0,neu,0.0,1,,
Duncan,1,4,281,4,gentleman,8,NOUN,gentleman,neu,0.0,neu,0.0,9,,
Duncan,1,4,281,5,on,8,ADP,on,neu,0.0,neu,0.0,2,,
Duncan,1,4,281,6,whom,8,PRON,whom,neu,0.0,neu,0.0,4,,
Duncan,1,4,281,7,i,8,PRON,I,neu,0.0,neu,0.0,1,,
Duncan,1,4,281,8,built,8,VERB,build,neu,0.0,neu,0.0,5,,
Duncan,1,4,282,1,an,3,DET,an,neu,0.0,neu,0.0,2,,
Duncan,1,4,282,2,absolute,3,VERB,absolute,neu,0.0,neu,0.0,8,,
Duncan,1,4,282,3,trust,3,NOUN,trust,pos,1.0,pos,1.0,5,,
Duncan,1,4,283,1,o,3,X,o,neu,0.0,neu,0.0,1,,
Duncan,1,4,283,2,worthiest,3,ADV,worthiest,neu,0.0,neu,0.0,9,,
Duncan,1,4,283,3,cousin,3,PROPN,cousin,neu,0.0,neu,0.0,6,,
Duncan,1,4,284,1,the,7,DET,the,neu,0.0,neu,0.0,3,,
Duncan,1,4,284,2,sin,7,VERB,sin,neg,-2.0,neg,2.0,3,,
Duncan,1,4,284,3,of,7,ADP,of,neu,0.0,neu,0.0,2,,
Duncan,1,4,284,4,my,7,PRON,my,neu,0.0,neu,0.0,2,,
Duncan,1,4,284,5,ingratitude,7,VERB,ingratitude,neg,0.0,neu,0.0,11,,
Duncan,1,4,284,6,even,7,ADV,even,neu,0.0,neu,0.0,4,,
Duncan,1,4,284,7,now,7,ADV,now,neu,0.0,neu,0.0,3,,
Duncan,1,4,285,1,was,9,AUX,be,neu,0.0,neu,0.0,3,,
Duncan,1,4,285,2,heavy,9,ADJ,heavy,neu,0.0,neu,0.0,5,,
Duncan,1,4,285,3,on,9,ADP,on,neu,0.0,neu,0.0,2,,
Duncan,1,4,285,4,me,9,PRON,I,neu,0.0,neu,0.0,2,,
Duncan,1,4,285,5,thou,9,PRON,thou,neu,0.0,neu,0.0,4,,
Duncan,1,4,285,6,art,9,VERB,be,neu,0.0,neu,0.0,3,,
Duncan,1,4,285,7,so,9,ADV,so,neu,0.0,neu,0.0,2,,
Duncan,1,4,285,8,far,9,ADV,far,neu,0.0,neu,0.0,3,,
Duncan,1,4,285,9,before,9,ADP,before,neu,0.0,neu,0.0,6,,
Duncan,1,4,286,1,that,7,SCONJ,that,neu,0.0,neu,0.0,4,,
Duncan,1,4,286,2,swiftest,7,ADJ,swift,pos,2.0,pos,2.0,8,,
Duncan,1,4,286,3,wing,7,NOUN,wing,neu,0.0,neu,0.0,4,,
Duncan,1,4,286,4,of,7,ADP,of,neu,0.0,neu,0.0,2,,
Duncan,1,4,286,5,recompense,7,NOUN,recompense,neu,0.0,neu,0.0,10,,
Duncan,1,4,286,6,is,7,AUX,be,neu,0.0,neu,0.0,2,,
Duncan,1,4,286,7,slow,7,ADJ,slow,neg,0.0,neu,0.0,4,,
Duncan,1,4,287,1,to,8,PART,to,neu,0.0,neu,0.0,2,,
Duncan,1,4,287,2,overtake,8,VERB,overtake,pos,0.0,neu,0.0,8,,
Duncan,1,4,287,3,thee,8,PRON,thee,neu,0.0,neu,0.0,4,,
Duncan,1,4,287,4,would,8,AUX,would,neu,0.0,neu,0.0,5,,
Duncan,1,4,287,5,thou,8,PRON,thou,neu,0.0,neu,0.0,4,,
Duncan,1,4,287,6,hadst,8,ADV,hadst,neu,0.0,neu,0.0,5,,
Duncan,1,4,287,7,less,8,ADV,less,neu,0.0,neu,0.0,4,,
Duncan,1,4,287,8,deserved,8,VERB,deserve,neu,0.0,neu,0.0,8,,
Duncan,1,4,288,1,that,8,SCONJ,that,neu,0.0,neu,0.0,4,,
Duncan,1,4,288,2,the,8,DET,the,neu,0.0,neu,0.0,3,,
Duncan,1,4,288,3,proportion,8,NOUN,proportion,neu,0.0,neu,0.0,10,,
Duncan,1,4,288,4,both,8,PRON,both,neu,0.0,neu,0.0,4,,
Duncan,1,4,288,5,of,8,ADP,of,neu,0.0,neu,0.0,2,,
Duncan,1,4,288,6,thanks,8,NOUN,thank,pos,2.0,pos,2.0,6,,
Duncan,1,4,288,7,and,8,CCONJ,and,neu,0.0,neu,0.0,3,,
Duncan,1,4,288,8,payment,8,NOUN,payment,neu,0.0,neu,0.0,7,,
Duncan,1,4,289,1,might,10,AUX,might,neu,0.0,neu,0.0,5,,
Duncan,1,4,289,2,have,10,VERB,have,neu,0.0,neu,0.0,4,,
Duncan,1,4,289,3,been,10,AUX,be,neu,0.0,neu,0.0,4,,
Duncan,1,4,289,4,mine,10,NOUN,mine,neu,0.0,neu,0.0,4,,
Duncan,1,4,289,5,only,10,ADV,only,neu,0.0,neu,0.0,4,,
Duncan,1,4,289,6,i,10,PRON,I,neu,0.0,neu,0.0,1,,
Duncan,1,4,289,7,have,10,VERB,have,neu,0.0,neu,0.0,4,,
Duncan,1,4,289,8,left,10,VERB,leave,neu,-1.0,neg,1.0,4,,
Duncan,1,4,289,9,to,10,PART,to,neu,0.0,neu,0.0,2,,
Duncan,1,4,289,10,say,10,VERB,say,neu,0.0,neu,0.0,3,,
Duncan,1,4,290,1,more,10,ADV,more,neu,0.0,neu,0.0,4,,
Duncan,1,4,290,2,is,10,AUX,be,neu,0.0,neu,0.0,2,,
Duncan,1,4,290,3,thy,10,PRON,thy,neu,0.0,neu,0.0,3,,
Duncan,1,4,290,4,due,10,ADJ,due,neu,0.0,neu,0.0,3,,
Duncan,1,4,290,5,than,10,ADP,than,neu,0.0,neu,0.0,4,,
Duncan,1,4,290,6,more,10,ADV,more,neu,0.0,neu,0.0,4,,
Duncan,1,4,290,7,than,10,ADP,than,neu,0.0,neu,0.0,4,,
Duncan,1,4,290,8,all,10,PRON,all,neu,0.0,neu,0.0,3,,
Duncan,1,4,290,9,can,10,AUX,can,neu,0.0,neu,0.0,3,,
Duncan,1,4,290,10,pay,10,VERB,pay,neu,-1.0,neg,1.0,3,,
Macbeth,1,4,291,1,the,7,DET,the,neu,0.0,neu,0.0,3,,
Macbeth,1,4,291,2,service,7,NOUN,service,neu,0.0,neu,0.0,7,,
Macbeth,1,4,291,3,and,7,CCONJ,and,neu,0.0,neu,0.0,3,,
Macbeth,1,4,291,4,the,7,DET,the,neu,0.0,neu,0.0,3,,
Macbeth,1,4,291,5,loyalty,7,NOUN,loyalty,pos,3.0,pos,3.0,7,,
Macbeth,1,4,291,6,i,7,PRON,I,neu,0.0,neu,0.0,1,,
Macbeth,1,4,291,7,owe,7,NOUN,owe,neu,0.0,neu,0.0,3,,
Macbeth,1,4,292,1,in,8,ADP,in,neu,0.0,neu,0.0,2,,
Macbeth,1,4,292,2,doing,8,VERB,do,neu,0.0,neu,0.0,5,,
Macbeth,1,4,292,3,it,8,PRON,it,neu,0.0,neu,0.0,2,,
Macbeth,1,4,292,4,pays,8,VERB,pay,neu,-1.0,neg,1.0,4,,
Macbeth,1,4,292,5,itself,8,PRON,itself,neu,0.0,neu,0.0,6,,
Macbeth,1,4,292,6,your,8,PRON,your,neu,0.0,neu,0.0,4,,
Macbeth,1,4,292,7,highness’,8,NOUN,highness,neu,0.0,neu,0.0,9,,
Macbeth,1,4,292,8,part,8,NOUN,part,neu,0.0,neu,0.0,4,,
Macbeth,1,4,293,1,is,8,AUX,be,neu,0.0,neu,0.0,2,,
Macbeth,1,4,293,2,to,8,PART,to,neu,0.0,neu,0.0,2,,
Macbeth,1,4,293,3,receive,8,VERB,receive,neu,0.0,neu,0.0,7,,
Macbeth,1,4,293,4,our,8,PRON,our,neu,0.0,neu,0.0,3,,
Macbeth,1,4,293,5,duties,8,NOUN,duty,neu,0.0,neu,0.0,6,,
Macbeth,1,4,293,6,and,8,CCONJ,and,neu,0.0,neu,0.0,3,,
Macbeth,1,4,293,7,our,8,PRON,our,neu,0.0,neu,0.0,3,,
Macbeth,1,4,293,8,duties,8,NOUN,duty,neu,0.0,neu,0.0,6,,
Macbeth,1,4,294,1,are,9,AUX,be,neu,0.0,neu,0.0,3,,
Macbeth,1,4,294,2,to,9,PART,to,neu,0.0,neu,0.0,2,,
Macbeth,1,4,294,3,your,9,PRON,your,neu,0.0,neu,0.0,4,,
Macbeth,1,4,294,4,throne,9,NOUN,throne,neu,0.0,neu,0.0,6,crown,Ambition & Power
Macbeth,1,4,294,5,and,9,CCONJ,and,neu,0.0,neu,0.0,3,,
Macbeth,1,4,294,6,state,9,NOUN,state,neu,0.0,neu,0.0,5,,
Macbeth,1,4,294,7,children,9,NOUN,child,neu,0.0,neu,0.0,8,,
Macbeth,1,4,294,8,and,9,CCONJ,and,neu,0.0,neu,0.0,3,,
Macbeth,1,4,294,9,servants,9,NOUN,servant,neu,0.0,neu,0.0,8,,
Macbeth,1,4,295,1,which,9,PRON,which,neu,0.0,neu,0.0,5,,
Macbeth,1,4,295,2,do,9,VERB,do,neu,0.0,neu,0.0,2,,
Macbeth,1,4,295,3,but,9,CCONJ,but,neu,0.0,neu,0.0,3,,
Macbeth,1,4,295,4,what,9,PRON,what,neu,0.0,neu,0.0,4,,
Macbeth,1,4,295,5,they,9,PRON,they,neu,0.0,neu,0.0,4,,
Macbeth,1,4,295,6,should,9,AUX,should,neu,0.0,neu,0.0,6,,
Macbeth,1,4,295,7,by,9,ADP,by,neu,0.0,neu,0.0,2,,
Macbeth,1,4,295,8,doing,9,VERB,do,neu,0.0,neu,0.0,5,,
Macbeth,1,4,295,9,everything,9,PRON,everything,neu,0.0,neu,0.0,10,,
Macbeth,1,4,296,1,safe,6,ADJ,safe,pos,1.0,pos,1.0,4,,
Macbeth,1,4,296,2,toward,6,ADP,toward,neu,0.0,neu,0.0,6,,
Macbeth,1,4,296,3,your,6,PRON,your,neu,0.0,neu,0.0,4,,
Macbeth,1,4,296,4,love,6,NOUN,love,pos,3.0,pos,3.0,4,,
Macbeth,1,4,296,5,and,6,CCONJ,and,neu,0.0,neu,0.0,3,,
Macbeth,1,4,296,6,honor,6,NOUN,honor,pos,2.0,pos,2.0,5,,
Duncan,1,4,297,1,welcome,2,VERB,welcome,pos,2.0,pos,2.0,7,,
Duncan,1,4,297,2,hither,2,NOUN,hither,neu,0.0,neu,0.0,6,,
Duncan,1,4,298,1,i,9,PRON,I,neu,0.0,neu,0.0,1,,
Duncan,1,4,298,2,have,9,VERB,have,neu,0.0,neu,0.0,4,,
Duncan,1,4,298,3,begun,9,VERB,begin,neu,0.0,neu,0.0,5,,
Duncan,1,4,298,4,to,9,PART,to,neu,0.0,neu,0.0,2,,
Duncan,1,4,298,5,plant,9,NOUN,plant,neu,0.0,neu,0.0,5,,
Duncan,1,4,298,6,thee,9,PRON,thee,neu,0.0,neu,0.0,4,,
Duncan,1,4,298,7,and,9,CCONJ,and,neu,0.0,neu,0.0,3,,
Duncan,1,4,298,8,will,9,AUX,will,neu,0.0,neu,0.0,4,,
Duncan,1,4,298,9,labor,9,NOUN,labor,neu,0.0,neu,0.0,5,,
Duncan,1,4,299,1,to,7,PART,to,neu,0.0,neu,0.0,2,,
Duncan,1,4,299,2,make,7,VERB,make,neu,0.0,neu,0.0,4,,
Duncan,1,4,299,3,thee,7,PRON,thee,neu,0.0,neu,0.0,4,,
Duncan,1,4,299,4,full,7,ADJ,full,neu,0.0,neu,0.0,4,,
Duncan,1,4,299,5,of,7,ADP,of,neu,0.0,neu,0.0,2,,
Duncan,1,4,299,6,growing—noble,7,VERB,grow,neu,0.0,neu,0.0,13,,
Duncan,1,4,299,7,banquo,7,PROPN,banquo,neu,0.0,neu,0.0,6,,
Duncan,1,4,300,1,that,9,SCONJ,that,neu,0.0,neu,0.0,4,,
Duncan,1,4,300,2,hast,9,VERB,have,neu,0.0,neu,0.0,4,,
Duncan,1,4,300,3,no,9,INTJ,no,neu,-1.0,neg,1.0,2,,
Duncan,1,4,300,4,less,9,ADV,less,neu,0.0,neu,0.0,4,,
Duncan,1,4,300,5,deserved,9,VERB,deserve,neu,0.0,neu,0.0,8,,
Duncan,1,4,300,6,nor,9,CCONJ,nor,neu,0.0,neu,0.0,3,,
Duncan,1,4,300,7,must,9,AUX,must,neu,0.0,neu,0.0,4,,
Duncan,1,4,300,8,be,9,AUX,be,neu,0.0,neu,0.0,2,,
Duncan,1,4,300,9,known,9,VERB,know,neu,0.0,neu,0.0,5,,
Duncan,1,4,301,1,no,10,INTJ,no,neu,-1.0,neg,1.0,2,,
Duncan,1,4,301,2,less,10,ADV,less,neu,0.0,neu,0.0,4,,
Duncan,1,4,301,3,to,10,PART,to,neu,0.0,neu,0.0,2,,
Duncan,1,4,301,4,have,10,VERB,have,neu,0.0,neu,0.0,4,,
Duncan,1,4,301,5,done,10,VERB,do,neu,0.0,neu,0.0,4,,
Duncan,1,4,301,6,so,10,ADV,so,neu,0.0,neu,0.0,2,,
Duncan,1,4,301,7,let,10,VERB,let,neu,0.0,neu,0.0,3,,
Duncan,1,4,301,8,me,10,PRON,I,neu,0.0,neu,0.0,2,,
Duncan,1,4,301,9,enfold,10,PROPN,enfold,neu,0.0,neu,0.0,6,,
Duncan,1,4,301,10,thee,10,PRON,thee,neu,0.0,neu,0.0,4,,
Duncan,1,4,302,1,and,6,CCONJ,and,neu,0.0,neu,0.0,3,,
Duncan,1,4,302,2,hold,6,VERB,hold,neu,0.0,neu,0.0,4,,
Duncan,1,4,302,3,thee,6,PRON,thee,neu,0.0,neu,0.0,4,,
Duncan,1,4,302,4,to,6,PART,to,neu,0.0,neu,0.0,2,,
Duncan,1,4,302,5,my,6,PRON,my,neu,0.0,neu,0.0,2,,
Duncan,1,4,302,6,heart,6,NOUN,heart,neu,0.0,neu,0.0,5,,
Banquo,1,4,303,1,there,4,PRON,there,neu,0.0,neu,0.0,5,,
Banquo,1,4,303,2,if,4,SCONJ,if,neu,0.0,neu,0.0,2,,
Banquo,1,4,303,3,i,4,PRON,I,neu,0.0,neu,0.0,1,,
Banquo,1,4,303,4,grow,4,VERB,grow,neu,0.0,neu,0.0,4,,
Banquo,1,4,304,1,the,5,DET,the,neu,0.0,neu,0.0,3,,
Banquo,1,4,304,2,harvest,5,NOUN,harvest,neu,0.0,neu,0.0,7,,
Banquo,1,4,304,3,is,5,AUX,be,neu,0.0,neu,0.0,2,,
Banquo,1,4,304,4,your,5,PRON,your,neu,0.0,neu,0.0,4,,
Banquo,1,4,304,5,own,5,ADJ,own,neu,0.0,neu,0.0,3,,
Duncan,1,4,305,1,my,3,PRON,my,neu,0.0,neu,0.0,2,,
Duncan,1,4,305,2,plenteous,3,ADJ,plenteous,neu,0.0,neu,0.0,9,,
Duncan,1,4,305,3,joys,3,NOUN,joy,pos,3.0,pos,3.0,4,,
Duncan,1,4,306,1,wanton,7,NOUN,wanton,neg,0.0,neu,0.0,6,,
Duncan,1,4,306,2,in,7,ADP,in,neu,0.0,neu,0.0,2,,
Duncan,1,4,306,3,fullness,7,NOUN,fullness,neu,0.0,neu,0.0,8,,
Duncan,1,4,306,4,seek,7,VERB,seek,neu,0.0,neu,0.0,4,,
Duncan,1,4,306,5,to,7,PART,to,neu,0.0,neu,0.0,2,,
Duncan,1,4,306,6,hide,7,VERB,hide,neu,-1.0,neg,1.0,4,,
Duncan,1,4,306,7,themselves,7,PRON,themselves,neu,0.0,neu,0.0,10,,
Duncan,1,4,307,1,in,6,ADP,in,neu,0.0,neu,0.0,2,,
Duncan,1,4,307,2,drops,6,VERB,drop,neu,-1.0,neg,1.0,5,,
Duncan,1,4,307,3,of,6,ADP,of,neu,0.0,neu,0.0,2,,
Duncan,1,4,307,4,sorrow—sons,6,PROPN,sorrow,neg,-2.0,neg,2.0,11,,
Duncan,1,4,307,5,kinsmen,6,NOUN,kinsman,neu,0.0,neu,0.0,7,,
Duncan,1,4,307,6,thanes,6,NOUN,thane,neu,0.0,neu,0.0,6,,
Duncan,1,4,308,1,and,8,CCONJ,and,neu,0.0,neu,0.0,3,,
Duncan,1,4,308,2,you,8,PRON,you,neu,0.0,neu,0.0,3,,
Duncan,1,4,308,3,whose,8,DET,whose,neu,0.0,neu,0.0,5,,
Duncan,1,4,308,4,places,8,NOUN,place,neu,0.0,neu,0.0,6,,
Duncan,1,4,308,5,are,8,AUX,be,neu,0.0,neu,0.0,3,,
Duncan,1,4,308,6,the,8,DET,the,neu,0.0,neu,0.0,3,,
Duncan,1,4,308,7,nearest,8,ADJ,near,neu,0.0,neu,0.0,7,,
Duncan,1,4,308,8,know,8,VERB,know,neu,0.0,neu,0.0,4,,
Duncan,1,4,309,1,we,6,PRON,we,neu,0.0,neu,0.0,2,,
Duncan,1,4,309,2,will,6,AUX,will,neu,0.0,neu,0.0,4,,
Duncan,1,4,309,3,establish,6,VERB,establish,neu,0.0,neu,0.0,9,,
